# Start timestamp: 1764596379351
# Start time: 01.12.2025 14:39:39.351
# Duration: 01:52.136
# Sensor insoles: Left SN12868, Right SN12869
# Size: 6
# Recording type: normal
# Name: jsing112-02
# Notes: 
# Tag: 
# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[-0.5...+0.5]	left center of pressure Y[-0.5...+0.5]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[-0.5...+0.5]	right center of pressure Y[-0.5...+0.5]
99.17	0.25	0.25	0.00	0.00	0.00	0.00	0.25	0.00	0.25	0.50	0.00	0.00	0.00	0.00	0.00	0.00	-0.728027	1.503418	0.317383	91.139999	125.230003	-178.360001	19.00	0.000000	0.000000	0.25	0.25	0.00	0.00	0.00	0.00	0.25	0.00	9.25	7.00	0.00	0.00	0.00	19.50	0.50	0.00	-0.339355	-0.137695	1.312012	-127.750000	93.099998	8.050000	408.00	0.314413	0.181335
99.18	0.25	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.25	0.50	0.00	0.00	0.00	0.00	0.00	0.00	-0.798828	1.429688	-0.047852	93.029999	149.940002	-125.370003	16.00	0.000000	0.000000	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.00	8.75	5.50	0.00	0.00	0.00	19.00	0.50	0.00	-0.379883	-0.111816	1.399902	-158.690002	135.169998	6.020000	378.00	0.314810	0.183704
99.19	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.891113	1.537109	-0.031738	97.230003	188.580002	-71.120003	30.00	0.000000	0.000000	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.00	8.00	4.75	0.00	0.00	0.00	18.00	0.75	0.00	-0.411133	-0.186523	1.486816	-173.320007	163.589996	2.520000	349.00	0.322382	0.182423
99.20	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	5.00	3.75	0.00	0.00	0.00	1.25	0.00	0.00	0.588379	5.810059	3.753906	349.299988	124.320000	104.720001	130.00	0.259560	0.195635	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.00	6.50	3.25	0.00	0.00	0.00	16.00	0.50	0.00	-0.467285	-0.139648	1.427734	-187.110001	191.309998	-1.050000	289.00	0.325434	0.185501
99.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.75	5.75	0.00	0.00	0.00	5.75	0.00	0.00	-0.015625	-0.049316	3.520996	342.089996	-67.830002	296.730011	215.00	0.290391	0.186535	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.00	4.00	1.00	0.00	0.00	0.00	13.50	0.25	0.00	-0.493652	-0.220215	1.518555	-192.779999	211.680008	-4.690000	205.00	0.326954	0.188725
99.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.25	7.00	0.00	0.00	0.00	8.75	0.25	0.00	-0.762695	0.372070	1.483887	107.940002	-122.709999	289.940002	282.00	0.298609	0.183450	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.00	0.00	0.00	0.00	10.50	0.50	0.00	-0.512695	-0.387695	1.879883	-212.380005	221.130005	-8.470000	151.00	0.326002	0.169409
99.23	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.50	10.25	0.25	0.00	0.00	12.50	0.00	0.00	-1.079102	0.907715	0.430664	209.580002	-134.680008	226.169998	374.00	0.294815	0.174658	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	1.75	1.00	0.00	0.00	0.00	6.75	0.50	0.00	-0.478027	-0.276367	1.850098	-253.540009	216.369995	-8.260000	109.00	0.346221	0.176927
99.24	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.00	10.00	13.00	0.25	0.00	0.00	18.50	0.25	0.00	-0.676270	0.291016	1.877930	201.110001	-158.410004	171.570007	476.00	0.297284	0.165531	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	1.25	0.25	0.00	0.00	0.00	5.00	0.25	0.00	-0.202637	0.169922	1.860352	-320.390015	174.440002	10.640000	74.00	0.349995	0.190333
99.25	0.50	0.25	0.25	0.00	0.00	0.00	0.00	0.00	10.25	15.00	0.50	0.00	0.25	22.00	1.00	0.00	-0.680176	0.846191	1.286133	146.229996	-152.809998	115.779999	552.00	0.299203	0.154369	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	0.75	0.00	0.00	0.00	5.00	0.00	0.00	-0.292480	0.369629	1.664062	-369.250000	127.050003	48.509998	73.00	0.354417	0.188230
99.26	0.50	0.25	0.50	0.00	0.00	0.00	0.00	0.25	10.50	16.25	1.25	0.25	1.00	24.25	1.50	0.50	-0.535645	0.522461	1.329590	131.389999	-126.559998	51.380001	625.00	0.294990	0.132694	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.25	0.00	0.00	0.00	3.50	0.00	0.00	0.164551	2.067871	1.409668	-378.700012	63.139999	115.639999	46.00	0.000000	0.000000
99.27	0.75	0.25	0.50	0.00	0.00	0.00	0.00	0.75	10.75	16.25	1.75	0.50	2.25	25.75	1.75	0.75	-0.341309	0.158203	1.127441	62.439999	-91.279999	-7.140000	678.00	0.288020	0.111721	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.50	0.00	0.00	0.00	1.25	0.00	0.00	-0.030273	3.629883	1.368164	-252.770004	-28.770000	287.279999	24.00	0.000000	0.000000
99.28	1.00	0.25	0.50	0.25	0.00	0.00	0.00	2.50	11.00	16.25	3.25	1.25	4.00	26.25	1.75	1.75	-0.333496	-0.001465	1.104004	33.250000	-72.730003	-19.809999	770.00	0.268205	0.067292	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.25	0.00	0.00	0.00	0.25	0.00	0.00	-0.303711	1.958984	0.743164	-216.020004	-75.739998	430.290009	9.00	0.000000	0.000000
99.29	1.00	0.00	0.50	0.50	0.50	0.50	0.00	3.25	11.50	16.00	4.00	2.00	4.50	27.00	2.00	2.00	-0.308594	-0.114746	1.101562	15.400000	-60.200001	-9.240000	832.00	0.258445	0.050451	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.50	0.00	0.00	0.00	0.50	0.00	0.00	-0.339355	1.011719	0.493164	-270.269989	-82.250000	487.410004	14.00	0.000000	0.000000
99.30	1.75	0.00	0.75	0.50	1.00	0.75	0.25	3.25	11.75	15.75	4.00	3.00	4.75	27.25	2.25	2.00	-0.308594	-0.071777	1.061035	9.520000	-42.279999	6.160000	877.00	0.245397	0.045874	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.50	0.00	0.00	0.00	0.25	0.00	0.00	-0.210938	0.623047	0.515137	-265.440002	-87.709999	467.110016	12.00	0.000000	0.000000
99.31	1.25	0.50	1.00	0.75	2.25	0.75	0.75	3.25	11.75	15.25	4.75	3.00	4.75	26.50	2.25	2.75	-0.291992	-0.006836	1.024414	14.140000	-21.840000	14.700000	906.00	0.233760	0.041173	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.50	0.00	0.00	0.00	0.25	0.00	0.00	0.011719	-0.211426	1.011719	-200.550003	-111.020004	369.459991	12.00	0.000000	0.000000
99.32	1.25	1.00	1.25	0.75	2.50	0.75	0.75	3.25	11.25	15.25	5.25	2.25	5.00	25.75	2.25	3.00	-0.296875	0.049316	1.005859	17.780001	-7.910000	15.120000	904.00	0.225945	0.037689	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.206055	-0.001953	1.262695	-176.050003	-133.910004	293.510010	6.00	0.000000	0.000000
99.33	1.75	1.25	1.25	0.75	2.00	0.75	1.00	3.25	11.00	15.25	5.25	3.75	5.75	25.00	2.25	3.50	-0.300293	0.062012	0.989258	14.070000	3.640000	8.820000	927.00	0.220107	0.025208	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.259277	0.247070	1.334961	-144.199997	-165.830002	234.850006	6.00	0.000000	0.000000
99.34	1.50	1.25	1.00	0.50	1.75	0.25	0.75	3.25	11.00	15.00	5.50	4.25	5.75	24.50	2.25	3.75	-0.301758	0.074707	0.979004	10.010000	7.980000	3.990000	908.00	0.228684	0.022467	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.268555	0.384766	1.254395	-114.940002	-193.270004	197.050003	6.00	0.000000	0.000000
99.35	1.25	0.50	0.50	0.50	1.25	0.25	0.75	3.00	10.75	14.75	5.50	4.25	5.50	24.25	2.75	3.75	-0.299316	0.059082	0.964355	6.510000	11.060000	-0.350000	876.00	0.244002	0.024095	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.149414	0.492676	1.069824	-72.800003	-217.699997	161.279999	6.00	0.000000	0.000000
99.36	0.25	0.00	0.25	0.50	1.25	0.00	0.50	2.50	10.50	14.75	5.25	3.75	5.25	23.75	3.25	3.75	-0.301758	0.042480	0.965820	4.130000	13.020000	-2.590000	827.00	0.264238	0.029436	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.078125	0.458008	1.040039	-54.250000	-223.160004	148.610001	3.00	0.000000	0.000000
99.37	0.25	0.00	0.50	0.50	0.50	0.00	0.25	2.00	10.00	14.25	5.25	3.00	5.25	23.00	2.75	3.50	-0.302246	0.041992	0.969727	1.400000	14.280000	-3.220000	773.00	0.268939	0.033969	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	-0.111328	0.357910	0.950684	-5.460000	-231.979996	103.809998	3.00	0.000000	0.000000
99.38	0.25	0.25	0.50	0.25	0.25	0.00	0.25	1.50	10.25	14.00	5.00	3.00	5.00	22.00	1.75	3.25	-0.304688	0.051270	0.968262	-0.910000	15.960000	-3.710000	735.00	0.270013	0.042973	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	-0.244141	0.395020	0.869629	20.020000	-232.470001	74.900002	3.00	0.000000	0.000000
99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	10.00	13.50	4.50	2.25	4.75	21.25	1.75	3.00	-0.304688	0.053711	0.960938	-3.080000	17.430000	-5.180000	679.00	0.285722	0.048358	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	-0.366699	0.453613	0.802246	44.730000	-228.339996	53.270000	3.00	0.000000	0.000000
99.40	0.25	0.00	0.00	0.00	0.00	0.00	0.00	1.25	9.75	13.00	4.25	2.00	3.25	20.50	1.75	2.50	-0.308105	0.049805	0.956055	-5.110000	18.340000	-8.190000	638.00	0.286637	0.063938	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	-0.480469	0.495605	0.784668	64.050003	-219.520004	43.820000	3.00	0.000000	0.000000
99.41	0.00	0.00	0.25	0.25	0.25	0.00	0.00	1.00	9.50	12.50	3.75	2.00	3.00	19.50	1.75	2.25	-0.311523	0.040039	0.945312	-5.600000	17.500000	-9.380000	612.00	0.283802	0.067187	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.606934	0.553223	0.790527	75.180000	-206.149994	48.509998	0.00	0.000000	0.000000
99.42	0.00	0.00	0.50	0.00	0.00	0.25	0.00	1.00	9.00	12.25	3.25	1.25	2.75	18.25	1.25	2.00	-0.309082	0.029785	0.944824	-5.110000	15.470000	-9.730000	567.00	0.282441	0.074326	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.720703	0.622559	0.822754	80.010002	-189.770004	69.580002	0.00	0.000000	0.000000
99.43	0.00	0.00	0.00	0.00	0.00	0.25	0.00	1.00	9.00	11.50	2.25	1.25	3.00	17.25	1.25	1.50	-0.314453	0.014648	0.941406	-3.710000	12.600000	-8.960000	531.00	0.287415	0.076401	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.850098	0.632812	0.869141	79.029999	-173.250000	106.680000	0.00	0.000000	0.000000
99.44	0.25	0.00	0.00	0.00	0.00	0.25	0.00	1.00	9.00	11.00	2.25	1.00	2.75	16.25	1.75	1.50	-0.311523	0.016113	0.929688	-1.680000	9.100000	-7.280000	519.00	0.284230	0.077659	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.092285	0.461914	0.877441	70.209999	-150.289993	181.580002	0.00	0.000000	0.000000
99.45	0.50	0.00	0.00	0.00	0.00	0.00	0.00	1.25	8.75	10.75	2.25	1.00	2.50	15.00	1.75	1.50	-0.306641	-0.002441	0.922852	0.070000	0.700000	-2.940000	503.00	0.278498	0.074914	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.288086	0.257324	0.854492	67.830002	-136.360001	232.190002	0.00	0.000000	0.000000
99.46	0.75	0.00	0.00	0.00	0.00	0.00	0.00	1.50	8.50	10.50	2.25	1.25	2.50	13.75	0.75	1.25	-0.313965	0.010742	0.927246	1.260000	-6.020000	0.350000	482.00	0.265372	0.069898	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.479004	0.029297	0.870605	63.000000	-120.680000	274.260010	0.00	0.000000	0.000000
99.47	0.75	0.00	0.25	0.25	0.25	0.25	0.00	1.00	8.00	10.25	2.25	1.50	3.25	13.00	0.75	1.50	-0.311035	0.013672	0.929199	2.450000	-13.440001	2.660000	480.00	0.255001	0.058230	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.619629	-0.140625	0.922363	48.160000	-105.000000	306.040009	0.00	0.000000	0.000000
99.48	0.75	0.00	0.25	0.25	0.25	0.00	0.00	1.50	7.50	9.75	1.75	1.75	3.75	12.25	1.25	1.75	-0.308594	0.018066	0.928223	4.200000	-20.510000	4.480000	475.00	0.252084	0.039262	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.780762	-0.278320	0.924805	26.320000	-94.290001	325.429993	0.00	0.000000	0.000000
99.49	1.00	0.00	0.25	0.25	0.50	0.25	0.25	2.00	7.25	9.75	2.25	1.25	4.00	11.75	1.25	2.00	-0.303711	0.014648	0.933105	6.440000	-26.530001	6.230000	491.00	0.236250	0.027951	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.875488	-0.416504	0.876465	3.920000	-87.919998	332.850006	0.00	0.000000	0.000000
99.50	1.00	0.25	0.75	0.50	0.75	0.50	0.50	2.75	7.00	9.25	2.50	2.25	4.50	10.25	1.25	2.00	-0.300293	0.016602	0.954590	7.210000	-30.450001	8.400000	522.00	0.206527	-0.002057	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.958984	-0.557129	0.809082	-20.160000	-85.190002	327.600006	0.00	0.000000	0.000000
99.51	1.25	0.75	1.00	0.50	1.00	0.50	0.50	3.50	7.00	8.50	2.75	2.75	5.25	10.25	1.00	2.25	-0.291504	0.020996	0.967773	7.700000	-31.990000	10.220000	554.00	0.186888	-0.021871	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.956543	-0.634766	0.484375	-62.369999	-77.769997	297.149994	0.00	0.000000	0.000000
99.52	3.75	1.25	1.25	0.75	1.50	1.00	0.50	4.50	6.75	8.50	2.75	3.75	5.75	10.25	1.25	3.00	-0.280762	0.050293	0.975586	7.560000	-27.020000	8.190000	642.00	0.142578	-0.040897	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.907227	-0.449707	0.282715	-73.639999	-63.279999	267.190002	0.00	0.000000	0.000000
99.53	5.75	3.00	2.50	2.50	3.00	1.75	0.75	5.25	6.25	7.75	3.00	3.75	6.75	10.25	1.50	3.25	-0.283203	0.044434	0.992188	8.820000	-18.480000	6.440000	763.00	0.080720	-0.056617	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.826660	-0.259766	0.238770	-67.690002	-45.080002	238.699997	0.00	0.000000	0.000000
99.54	6.75	3.75	3.00	2.50	3.25	2.00	0.75	5.25	6.00	7.50	3.50	4.25	7.00	10.00	1.50	3.25	-0.289062	0.042480	0.990723	10.430000	-10.710000	5.670000	799.00	0.064770	-0.060492	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.716797	-0.021973	0.240723	-55.720001	-26.600000	218.399994	0.00	0.000000	0.000000
99.55	6.50	4.00	3.00	2.50	3.25	2.75	1.00	5.50	5.50	6.75	3.50	4.25	7.00	10.00	1.50	3.75	-0.280273	0.046875	0.971680	12.110000	-5.460000	5.250000	803.00	0.059692	-0.069182	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.636230	0.162598	0.281738	-41.930000	-8.610000	210.419998	0.00	0.000000	0.000000
99.56	6.75	4.00	3.00	2.50	3.00	3.25	0.75	5.50	5.50	7.00	3.50	4.50	7.25	10.00	1.75	3.75	-0.284668	0.046875	0.958008	12.460000	-2.520000	4.410000	816.00	0.059811	-0.073620	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.479004	0.227539	0.460938	-13.510000	7.980000	215.110001	0.00	0.000000	0.000000
99.57	6.75	4.50	3.50	3.25	3.00	3.50	0.75	5.75	5.50	7.00	3.25	4.50	7.50	9.75	1.00	3.50	-0.278809	0.052246	0.961914	11.830000	-1.050000	3.710000	830.00	0.044250	-0.078076	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.351074	0.070312	0.521484	-7.140000	14.770000	218.820007	0.00	0.000000	0.000000
99.58	6.50	4.50	3.00	3.25	2.75	3.25	0.50	5.75	5.00	6.50	3.75	4.50	7.50	9.75	1.00	3.75	-0.281738	0.052246	0.965332	11.060000	-0.210000	3.010000	805.00	0.047943	-0.086275	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.251953	-0.110840	0.500000	-14.770000	23.450001	216.020004	0.00	0.000000	0.000000
99.59	6.50	4.50	3.00	3.25	3.00	3.75	0.50	6.00	5.00	6.00	3.25	4.75	7.50	9.75	1.50	3.75	-0.283203	0.052734	0.958984	10.570000	0.700000	2.030000	816.00	0.046041	-0.090202	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.142090	-0.174316	0.478516	-28.210001	32.970001	204.119995	0.00	0.000000	0.000000
99.60	6.00	4.25	3.00	2.75	2.75	4.25	0.50	6.00	4.75	5.50	3.25	4.75	7.75	9.75	1.50	4.00	-0.273926	0.060059	0.956055	9.660000	1.050000	1.610000	799.00	0.050973	-0.096527	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.030762	-0.130859	0.500977	-38.709999	40.320000	182.770004	0.00	0.000000	0.000000
99.61	6.75	3.75	2.75	2.75	2.50	4.00	0.50	6.00	4.75	5.75	3.25	4.75	8.00	9.75	1.75	3.75	-0.281250	0.058105	0.957031	8.470000	1.400000	1.050000	800.00	0.053454	-0.094607	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.889648	0.028320	0.488770	-42.770000	44.520000	155.050003	0.00	0.000000	0.000000
99.62	6.75	3.75	2.50	2.75	2.50	3.75	0.50	6.00	4.75	6.00	3.25	4.75	8.00	9.75	1.50	4.25	-0.276855	0.056641	0.960449	7.420000	2.100000	0.630000	797.00	0.055975	-0.094938	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.692383	0.258789	0.455078	-34.650002	46.970001	125.300003	0.00	0.000000	0.000000
99.63	5.25	3.00	2.50	2.50	2.25	4.00	0.50	6.00	4.75	6.00	3.50	5.00	8.00	10.00	1.50	4.25	-0.275391	0.053223	0.953613	6.300000	2.450000	0.210000	777.00	0.074076	-0.099484	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.465820	0.453613	0.473633	-18.410000	48.509998	96.459999	0.00	0.000000	0.000000
99.64	4.00	2.25	2.25	1.75	2.00	3.75	0.25	6.00	5.25	6.25	3.75	5.00	8.00	10.00	1.75	4.50	-0.274414	0.057617	0.963867	6.090000	3.430000	-0.070000	751.00	0.100160	-0.100072	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.319824	-5.487305	4.943848	-42.139999	-18.059999	1.120000	0.00	0.000000	0.000000
99.65	3.50	2.00	1.50	1.50	2.00	3.00	0.25	6.00	5.50	6.75	4.75	5.50	8.50	10.50	2.00	4.50	-0.282227	0.058594	0.955566	6.090000	4.690000	-0.140000	760.00	0.122507	-0.100375	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.241211	-0.875488	0.534668	-94.570000	-97.580002	-72.870003	0.00	0.000000	0.000000
99.66	1.25	1.25	1.50	1.50	1.50	3.00	0.25	6.25	5.50	7.00	5.25	6.00	8.50	11.75	1.75	4.50	-0.281738	0.057129	0.959961	5.950000	5.250000	0.000000	748.00	0.152371	-0.106500	4.25	1.25	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.141113	-0.117676	0.489258	-21.629999	-33.250000	-50.189999	64.00	-0.394335	0.036657
99.67	1.00	1.00	1.50	1.00	1.00	3.00	0.00	6.00	5.50	7.00	5.25	6.00	8.75	12.75	1.75	4.75	-0.282227	0.062012	0.955078	6.440000	6.300000	-0.210000	736.00	0.167395	-0.105835	11.75	7.00	0.50	1.00	0.25	0.50	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.024902	-0.084961	1.143555	15.960000	-5.250000	16.870001	239.00	-0.365664	-0.006857
99.68	0.75	0.75	1.25	1.00	1.00	2.25	0.00	6.25	5.75	8.25	5.50	6.25	9.00	13.50	2.25	4.75	-0.277344	0.062012	0.958008	6.790000	7.770000	-0.560000	761.00	0.182166	-0.100952	18.75	9.75	1.00	1.25	0.50	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.00	1.75	0.00	0.00	-0.236328	-0.201660	1.069824	47.110001	-12.950000	16.590000	370.00	-0.347930	0.019277
99.69	0.75	0.25	0.75	0.50	0.50	2.00	0.00	6.00	5.75	8.50	5.75	6.75	9.00	14.50	2.25	5.00	-0.285645	0.064453	0.961426	6.720000	9.520000	-0.910000	753.00	0.202150	-0.097983	21.00	11.25	1.25	1.75	0.75	0.50	0.25	0.25	0.00	0.00	0.00	0.00	0.00	5.50	0.00	0.00	-0.325195	0.392090	1.208008	35.000000	-9.170000	-3.640000	461.00	-0.290046	0.023962
99.70	0.75	0.00	0.25	0.50	0.50	1.50	0.00	5.75	6.75	9.00	5.75	6.75	9.00	15.25	2.25	5.00	-0.280762	0.066895	0.961914	7.070000	11.130000	-1.610000	762.00	0.215117	-0.085561	21.75	11.50	1.50	1.25	0.75	0.25	0.25	0.25	0.50	0.00	0.00	0.00	0.00	6.75	0.00	0.00	-0.343750	-0.002441	1.009766	-21.420000	-10.290000	-3.920000	485.00	-0.268542	0.037137
99.71	0.75	0.00	0.50	0.25	0.25	1.00	0.00	5.75	6.75	9.25	6.00	7.00	9.00	15.50	1.75	5.00	-0.289551	0.075195	0.959961	8.470000	14.560000	-2.520000	758.00	0.218654	-0.082989	20.75	11.50	2.00	2.25	0.75	0.25	0.25	0.25	0.50	0.00	0.00	0.00	0.25	7.25	0.00	0.00	-0.232910	-0.088867	0.932129	-4.900000	-5.880000	-0.140000	499.00	-0.257500	0.028803
99.72	0.25	0.25	0.50	0.25	0.25	0.50	0.00	5.50	6.75	9.50	6.00	6.75	9.00	15.25	2.25	4.75	-0.293945	0.080078	0.969727	10.150000	17.639999	-3.150000	746.00	0.226164	-0.080455	19.50	11.50	2.25	2.75	0.75	0.50	0.25	0.50	0.75	0.00	0.00	0.00	0.75	8.00	0.25	0.00	-0.279785	-0.013184	0.974121	10.430000	-7.630000	4.060000	519.00	-0.231275	0.017571
99.73	0.25	0.25	0.25	0.25	0.00	0.50	0.00	5.00	6.75	9.75	6.00	6.75	9.00	14.75	2.75	4.50	-0.296875	0.083008	0.970215	12.110000	23.170000	-4.270000	735.00	0.232368	-0.078827	18.50	11.50	2.50	3.00	1.25	1.00	0.25	0.75	1.25	0.75	0.00	0.00	1.00	10.00	0.25	0.00	-0.278809	0.002441	0.982910	14.140000	-9.240000	5.320000	567.00	-0.188730	0.016453
99.74	0.50	0.00	0.25	0.25	0.25	0.25	0.00	4.25	6.00	9.75	5.75	6.50	8.75	13.50	2.50	4.50	-0.303223	0.111816	0.977539	13.510000	31.500000	-5.810000	689.00	0.232872	-0.078052	17.50	11.75	2.75	3.50	1.75	1.75	0.25	1.00	2.25	3.00	0.00	0.25	1.00	11.00	0.75	0.25	-0.290039	0.046875	1.010742	15.890000	-10.010000	4.620000	645.00	-0.141026	0.012892
