# Start timestamp: 1764596763263
# Start time: 01.12.2025 14:46:03.263
# Duration: 01:53.465
# Sensor insoles: Left SN12868, Right SN12869
# Size: 6
# Recording type: normal
# Name: jsing112-03
# Notes: 
# Tag: 
# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[-0.5...+0.5]	left center of pressure Y[-0.5...+0.5]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[-0.5...+0.5]	right center of pressure Y[-0.5...+0.5]
81.96	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.25	0.25	0.50	0.00	0.00	0.00	0.00	0.00	-0.674316	0.444336	1.126953	-40.599998	141.539993	-2.170000	16.00	0.000000	0.000000	5.00	3.25	0.75	1.50	0.00	1.00	0.00	3.00	13.50	28.75	12.50	7.00	9.25	41.75	12.50	6.00	-0.372559	0.095703	1.124023	9.520000	-72.519997	8.260000	1575.00	0.239153	0.008794
81.97	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.25	0.50	0.25	0.25	0.00	0.00	0.00	0.00	-0.829102	0.554688	0.611816	-22.260000	143.710007	-1.120000	19.00	0.000000	0.000000	4.75	3.50	0.25	1.50	0.00	1.00	0.00	3.00	13.75	27.75	11.75	6.75	8.50	40.50	12.00	6.00	-0.357422	0.011230	1.106934	-5.460000	-29.820000	-2.870000	1525.00	0.239807	0.010721
81.98	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.25	0.50	0.50	0.00	0.00	0.00	0.00	0.00	-0.476074	0.537598	0.058105	-7.770000	181.089996	0.280000	19.00	0.000000	0.000000	4.25	4.00	0.00	1.25	0.00	1.00	0.00	2.50	13.75	27.00	11.00	5.75	8.25	39.50	11.75	5.75	-0.355469	-0.021973	1.108398	-9.800000	0.140000	-2.100000	1466.00	0.242494	0.015392
81.99	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.25	0.50	0.25	0.00	0.00	0.00	0.00	0.00	-0.369629	0.577148	0.753418	19.110001	206.919998	-0.490000	16.00	0.000000	0.000000	3.75	4.00	0.25	1.25	0.00	0.75	0.00	2.25	14.00	26.00	10.00	5.25	6.75	38.50	11.25	5.25	-0.357422	-0.010254	1.094727	-12.180000	30.940001	0.560000	1399.00	0.244602	0.024460
82.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.25	0.25	0.25	0.25	0.00	0.00	0.00	0.00	0.016602	0.301758	1.001953	41.790001	211.330002	-7.980000	16.00	0.000000	0.000000	3.75	3.75	0.25	1.25	0.00	0.25	0.00	1.75	13.25	24.75	9.25	4.75	5.50	37.75	10.50	5.25	-0.372070	-0.002441	1.075684	-13.440001	56.700001	1.260000	1315.00	0.248233	0.032895
82.01	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.25	0.25	0.25	0.50	0.00	0.00	0.00	0.00	0.308105	0.295410	1.104980	41.650002	213.149994	-17.150000	19.00	0.000000	0.000000	4.25	3.50	0.00	0.75	0.00	0.00	0.00	1.50	12.75	23.75	8.25	3.50	5.00	36.50	10.25	5.00	-0.396484	0.000000	1.076172	-13.230000	88.760002	0.560000	1237.00	0.251272	0.041652
82.02	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.25	0.25	0.50	0.50	0.00	0.00	0.00	0.00	0.597656	0.334961	1.255371	58.939999	200.690002	-28.139999	22.00	0.000000	0.000000	2.50	3.25	0.00	1.00	0.00	0.00	0.00	0.75	12.00	23.00	7.25	1.50	4.00	35.50	10.00	4.75	-0.404297	0.000000	1.089355	-12.880000	99.889999	-0.070000	1129.00	0.265733	0.054999
82.03	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.50	0.50	0.75	0.25	0.00	0.00	0.25	0.00	0.686035	0.216309	1.446289	76.019997	180.669998	-33.670002	31.00	0.000000	0.000000	2.00	1.50	0.00	1.25	0.00	0.00	0.00	0.50	11.50	21.50	6.25	1.00	2.50	34.50	9.75	4.00	-0.419434	-0.009277	1.144043	-10.570000	124.949997	-0.980000	1032.00	0.281015	0.069595
82.04	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.75	0.75	1.00	0.25	0.00	0.00	1.25	0.00	1.354004	0.408203	1.117188	84.910004	153.160004	-32.340000	52.00	0.272177	0.021750	2.25	1.25	0.25	0.25	0.00	0.00	0.00	0.25	10.25	20.25	5.75	1.00	1.25	33.25	8.75	3.50	-0.455078	0.007324	1.184570	-6.860000	168.770004	-2.870000	944.00	0.286964	0.081855
82.05	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	1.00	1.00	1.00	0.25	0.00	1.00	3.75	0.00	1.481934	0.672852	1.587891	102.690002	137.830002	-27.299999	100.00	0.314604	0.025768	2.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00	9.75	18.25	4.75	0.75	1.00	31.50	8.25	3.00	-0.463379	0.005859	1.140625	-4.690000	197.750000	-5.740000	854.00	0.298288	0.091523
82.06	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	1.25	1.50	1.00	0.75	0.25	7.00	5.00	1.00	2.208008	0.334473	1.394043	164.919998	98.139999	-32.270000	194.00	0.342958	0.041316	0.75	0.50	0.00	0.00	0.00	0.00	0.00	0.00	9.00	16.50	3.50	0.50	0.75	29.75	7.75	2.00	-0.496582	0.019531	1.080566	-3.500000	223.440002	-9.800000	759.00	0.314175	0.099913
82.07	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	2.00	2.50	1.25	1.00	0.50	10.50	6.50	3.75	4.145996	0.078125	2.795898	212.240005	41.509998	-66.779999	298.00	0.337153	0.035733	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.00	8.00	14.75	1.50	0.50	0.50	26.50	7.00	1.75	-0.514160	0.010742	1.049805	-0.490000	245.350006	-14.910000	652.00	0.324441	0.107472
82.08	0.00	0.00	0.00	0.00	0.00	0.00	2.25	0.00	5.00	3.75	2.25	1.50	1.00	20.75	8.75	5.00	3.728516	-0.756348	6.605469	271.390015	-111.370003	-133.699997	526.00	0.330079	0.067662	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.00	6.75	13.00	1.50	0.50	0.50	22.75	5.50	0.75	-0.541992	-0.005859	0.971680	5.950000	262.429993	-19.530001	556.00	0.321128	0.109613
82.09	0.00	0.00	0.00	0.00	0.00	0.00	3.25	0.00	6.75	7.00	3.50	2.75	1.25	31.25	10.00	7.50	0.807129	-4.041992	3.048340	247.520004	-241.149994	-198.589996	762.00	0.325790	0.069950	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.00	6.00	11.00	1.00	0.25	0.50	18.00	4.00	0.50	-0.603516	0.001465	0.910645	7.140000	275.380005	-23.940001	454.00	0.311755	0.115439
82.10	0.00	0.00	0.00	0.00	0.00	0.00	3.75	0.00	8.75	10.25	5.50	3.75	2.00	37.50	10.75	11.00	-1.906250	-0.510254	3.490234	-11.270000	-206.149994	-197.750000	965.00	0.320140	0.061466	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	5.00	8.75	1.00	0.25	0.50	13.00	3.00	0.50	-0.667480	0.053711	0.988770	-2.170000	280.350006	-31.780001	350.00	0.314178	0.111012
82.11	0.00	0.00	0.00	0.00	0.00	0.00	3.50	0.00	11.75	14.00	6.25	4.00	2.25	37.75	10.25	11.75	-4.686523	-1.773926	4.470215	50.820000	-173.320007	-144.059998	1061.00	0.313781	0.065362	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	3.25	6.75	1.00	0.00	0.75	9.75	2.00	0.50	-0.761230	0.047852	1.086426	-8.050000	278.529999	-36.889999	262.00	0.313843	0.104322
82.12	0.00	0.00	0.00	0.00	0.00	0.00	3.25	0.00	11.50	13.50	6.00	4.00	2.50	34.50	9.75	10.75	-2.828125	-0.743652	3.157227	-18.059999	-172.550003	-56.420002	1006.00	0.311484	0.062884	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	1.50	3.75	0.50	0.00	0.75	7.00	1.75	0.25	-0.973633	0.028809	1.015137	-11.270000	265.860016	-38.570000	167.00	0.323218	0.090335
82.13	0.00	0.00	0.00	0.00	0.00	0.00	3.50	0.00	10.00	11.00	5.00	3.25	2.75	31.25	9.25	9.75	-1.178223	-0.835938	2.199707	23.240000	63.490002	19.460001	900.00	0.311371	0.062533	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	2.75	0.25	0.25	0.50	5.00	1.25	0.25	-1.135742	-0.068848	1.109375	-8.330000	234.850006	-33.320000	125.00	0.323900	0.088832
82.14	0.00	0.00	0.00	0.00	0.00	0.00	3.50	0.00	8.00	8.75	4.25	2.75	2.50	27.25	8.75	7.75	-1.994629	-0.163086	2.166504	-10.640000	197.470001	34.369999	775.00	0.311577	0.062204	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	2.25	0.75	0.50	0.25	5.75	0.75	0.25	-1.295410	-0.186035	1.099609	-10.150000	182.279999	-20.230000	120.00	0.328575	0.084077
82.15	0.00	0.00	0.00	0.00	0.00	0.00	3.25	0.00	6.75	6.50	3.25	2.75	2.50	20.75	7.50	6.25	-2.299805	-0.057129	2.012695	-13.790000	237.790009	32.270000	632.00	0.306520	0.055703	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	1.75	0.50	0.50	0.25	5.75	1.00	0.25	-1.132324	-0.268066	1.016113	-16.940001	122.290001	-7.350000	111.00	0.340124	0.079831
82.16	0.00	0.00	0.00	0.00	0.00	0.00	2.75	0.00	5.50	5.25	2.25	1.50	1.50	13.25	6.00	4.50	-1.911621	0.057129	1.674316	0.700000	221.130005	34.509998	459.00	0.301368	0.064496	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	1.25	0.25	0.25	0.25	3.75	0.75	0.00	-1.005859	-0.464355	0.461914	-45.920002	64.400002	1.610000	76.00	0.336187	0.092414
82.17	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	5.00	4.00	2.25	1.25	1.25	8.75	4.75	3.75	-1.157227	0.099121	1.270020	18.200001	204.399994	30.730000	360.00	0.295935	0.057917	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	1.25	0.00	0.00	0.25	1.50	0.75	0.25	-0.932129	-0.247559	-0.056152	-110.320000	-2.520000	20.090000	48.00	0.000000	0.000000
82.18	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	4.75	3.50	1.50	1.50	1.00	8.25	3.75	3.25	-0.697266	0.241211	1.022461	44.730000	197.050003	19.600000	307.00	0.304498	0.057894	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	1.00	0.25	0.25	0.25	0.50	0.50	0.00	-1.014648	-0.047852	-0.578613	-134.470001	-17.290001	40.950001	37.00	0.000000	0.000000
82.19	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	4.00	2.75	1.00	1.50	1.00	7.50	2.25	2.75	-0.781738	-0.162598	0.845215	72.309998	202.789993	9.870000	247.00	0.307169	0.056974	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.50	0.25	0.25	0.25	0.75	0.75	0.00	-0.874023	0.096191	-0.647461	-153.860001	-4.830000	65.379997	36.00	0.000000	0.000000
82.20	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	3.00	2.50	1.00	1.50	0.75	7.00	2.00	2.25	-0.595215	-0.417480	1.076172	63.070000	202.300003	8.260000	217.00	0.308584	0.052489	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.75	0.25	0.00	0.00	0.50	0.25	0.25	-0.490723	0.125488	-0.153320	-158.199997	0.140000	83.370003	24.00	0.000000	0.000000
82.21	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	2.50	2.00	1.00	1.25	0.25	5.50	1.75	2.00	-0.558594	-0.450684	1.416992	34.299999	167.229996	13.090000	174.00	0.313368	0.053489	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.50	0.25	0.00	0.25	0.25	0.50	0.00	-0.285156	-0.240234	0.025391	-163.940002	-5.740000	91.559998	23.00	0.000000	0.000000
82.22	0.25	0.00	0.00	0.00	0.00	0.00	0.25	0.00	2.25	2.00	1.00	0.50	0.25	2.25	1.75	1.50	-1.296387	-0.630859	0.639648	22.540001	122.919998	14.770000	131.00	0.282571	0.051411	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.75	0.25	0.00	0.25	0.50	0.25	0.00	-0.113770	-0.414551	0.207031	-180.809998	-14.280000	86.800003	25.00	0.000000	0.000000
82.23	0.25	0.00	0.00	0.00	0.00	0.00	0.25	0.00	2.00	1.50	0.75	0.25	0.00	0.25	0.25	0.50	-0.838379	-0.325684	0.255859	14.980000	74.550003	15.470000	72.00	0.226442	0.105856	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	1.00	0.25	0.00	0.00	0.25	0.25	0.00	-0.044434	-0.388184	0.198730	-187.669998	-29.049999	72.660004	23.00	0.000000	0.000000
82.24	0.50	0.00	0.00	0.00	0.00	0.00	0.25	0.00	1.50	1.25	0.25	0.00	0.00	0.00	0.00	0.00	3.934082	1.002930	1.522949	16.940001	2.660000	22.610001	48.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	1.75	0.25	0.25	0.00	0.00	0.00	0.00	-0.329590	-0.315918	-1.106934	-147.419998	-16.799999	34.230000	29.00	0.000000	0.000000
82.25	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	1.25	1.00	0.25	0.25	0.00	0.00	0.25	0.00	0.604492	-0.231934	3.086426	51.660000	-310.309998	85.400002	42.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	2.75	0.25	0.00	0.25	0.25	0.75	0.00	0.048828	0.208008	-0.090820	-103.669998	28.210001	1.820000	58.00	0.271564	0.055575
82.26	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.50	1.00	0.25	0.25	0.00	0.00	0.25	0.00	0.829590	-0.414062	0.969238	32.200001	-360.360016	90.860001	31.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	4.00	0.25	0.00	0.00	6.75	1.25	0.00	0.396973	0.135742	0.291992	-62.439999	14.210000	-12.390000	143.00	0.334518	0.121854
82.27	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.25	0.75	0.25	0.25	0.00	0.00	0.00	0.00	0.362305	-0.522949	0.340820	22.469999	-327.670013	74.129997	22.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	5.75	0.50	0.00	0.00	12.50	3.75	0.00	0.842773	0.559570	1.669922	-49.770000	-32.410000	-18.410000	273.00	0.342447	0.118662
82.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.708496	-0.574219	-0.003906	30.170000	-264.179993	45.290001	12.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	5.25	9.00	1.25	0.25	0.00	23.25	5.00	0.25	-0.442871	-0.376953	0.081055	-43.540001	-58.660000	-30.520000	473.00	0.340360	0.124326
82.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.25	0.00	0.00	0.00	0.00	0.749023	-0.534668	0.221680	37.450001	-210.139999	14.280000	9.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	9.75	15.25	1.75	0.50	0.25	30.75	5.50	1.00	-2.882324	-0.592773	2.937988	31.219999	-173.600006	-8.120000	699.00	0.328342	0.127179
82.30	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.50	0.00	0.25	0.00	0.00	0.00	0.00	0.827148	-0.408203	0.589844	43.259998	-176.399994	-9.100000	13.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	13.25	20.25	2.50	0.50	1.00	34.50	6.50	1.50	-0.797852	-0.308105	0.848633	10.710000	-250.529999	4.970000	871.00	0.320723	0.122113
82.31	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.789062	-0.197266	0.931152	51.380001	-166.250000	-22.610001	10.00	0.000000	0.000000	0.00	0.25	0.00	0.00	0.00	0.00	0.25	0.00	16.00	25.00	3.50	0.75	1.50	39.25	7.25	1.75	-0.796875	-0.446289	1.596680	38.290001	-227.360001	24.290001	1040.00	0.314992	0.117786
82.32	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.575195	-0.067871	1.376465	68.250000	-181.509995	-29.680000	7.00	0.000000	0.000000	0.50	0.50	0.00	0.00	0.00	0.00	0.00	0.25	17.25	27.75	3.75	0.50	1.50	44.00	8.25	2.75	-0.778320	-0.098633	1.120117	21.139999	-203.979996	35.139999	1159.00	0.311571	0.114368
82.33	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.341309	-0.035156	1.532715	71.470001	-209.089996	-28.000000	4.00	0.000000	0.000000	0.75	0.75	0.00	0.00	0.00	0.00	0.00	0.25	17.25	29.50	4.75	0.50	0.25	47.25	9.25	3.75	-0.755371	-0.274902	1.135254	23.940001	-161.979996	41.299999	1231.00	0.311466	0.113999
82.34	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.070312	0.010742	1.551758	65.660004	-242.130005	-22.260000	7.00	0.000000	0.000000	1.50	1.25	0.25	0.00	0.00	0.00	0.00	0.25	17.00	30.75	5.50	0.50	0.50	48.25	10.25	4.25	-0.739746	-0.177734	1.079102	15.610000	-116.059998	44.240002	1293.00	0.302823	0.106990
82.35	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	-0.212402	0.077637	1.515137	55.720001	-275.239990	-13.160000	7.00	0.000000	0.000000	2.00	1.50	0.25	0.00	0.00	0.00	0.00	0.25	16.50	31.25	5.75	0.75	1.50	48.75	11.00	4.50	-0.734375	-0.011230	1.163086	1.400000	-63.490002	35.139999	1330.00	0.298254	0.098573
82.36	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.475098	0.227051	1.337402	44.170002	-302.820007	0.070000	4.00	0.000000	0.000000	2.25	1.75	0.25	0.00	0.50	0.00	0.25	0.50	16.50	31.00	5.75	0.75	2.75	48.25	11.25	4.50	-0.797363	0.098633	1.206543	-24.150000	-14.490000	16.240000	1357.00	0.290823	0.091430
82.37	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.867188	0.414062	1.002930	24.920000	-317.450012	31.010000	4.00	0.000000	0.000000	2.25	2.50	0.25	0.00	0.25	0.25	0.00	0.25	16.50	30.25	5.75	0.25	2.00	47.25	11.00	4.25	-0.805176	0.033203	1.230469	-66.220001	63.139999	-20.160000	1321.00	0.288480	0.095305
82.38	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.048340	0.513672	0.741211	12.390000	-308.839996	55.090000	4.00	0.000000	0.000000	1.50	2.25	0.25	0.00	0.25	0.25	0.00	0.25	16.00	29.00	5.50	0.25	1.50	46.25	10.50	3.75	-0.805664	-0.023438	1.171387	-93.940002	113.889999	-41.230000	1263.00	0.294214	0.098787
82.39	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.227539	0.698242	0.488770	6.720000	-285.950012	80.500000	4.00	0.000000	0.000000	1.50	2.25	0.50	0.25	0.25	0.00	0.25	0.25	16.25	27.25	4.75	0.25	1.25	44.75	9.75	2.75	-0.719238	-0.064453	1.057129	-113.400002	160.580002	-58.380001	1214.00	0.290744	0.105441
82.40	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	-1.394043	0.754395	0.355469	7.000000	-251.930008	108.010002	7.00	0.000000	0.000000	1.75	1.75	0.25	0.50	0.25	0.00	0.25	0.00	15.75	25.50	4.25	0.00	0.50	41.75	9.00	1.50	-0.708984	-0.124023	0.953613	-136.009995	201.250000	-69.650002	1121.00	0.291293	0.115478
82.41	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.485352	0.727051	0.238770	7.700000	-212.240005	134.960007	4.00	0.000000	0.000000	1.25	1.50	0.00	0.25	0.00	0.00	0.25	0.00	16.00	23.50	3.25	0.00	0.25	39.00	7.50	0.75	-0.750488	-0.148926	0.899414	-146.649994	232.820007	-75.669998	1024.00	0.298165	0.126675
82.42	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.627930	0.705078	0.255859	8.820000	-174.720001	158.270004	8.00	0.000000	0.000000	1.00	1.25	0.00	0.00	0.00	0.00	0.25	0.00	15.50	20.75	1.50	0.25	0.25	35.25	6.00	0.75	-0.719238	-0.203125	0.754395	-145.600006	252.839996	-79.029999	908.00	0.301390	0.135694
82.43	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.25	0.25	0.00	0.00	0.00	0.00	0.00	-1.747070	0.729980	0.281738	19.250000	-148.259995	175.210007	10.00	0.000000	0.000000	0.50	0.25	0.00	0.00	0.00	0.00	0.50	0.00	14.25	17.75	0.75	0.75	0.00	31.00	5.25	1.00	-0.806152	-0.305176	0.683594	-129.919998	262.709991	-75.389999	793.00	0.311936	0.141012
82.44	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	-1.948242	0.540527	-0.064453	52.570000	-131.529999	187.740005	7.00	0.000000	0.000000	0.25	0.00	0.00	0.00	0.00	0.00	0.50	0.00	12.50	14.75	0.75	0.75	0.25	27.25	4.75	1.25	-0.859375	-0.403809	0.653809	-108.080002	252.630005	-65.029999	692.00	0.316774	0.138206
82.45	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.50	0.00	0.25	0.00	0.00	0.00	0.00	-2.251953	0.293457	-0.455078	70.559998	-115.220001	179.059998	13.00	0.000000	0.000000	0.00	0.25	0.00	0.00	0.00	0.00	0.50	0.00	9.50	11.00	0.50	0.50	0.25	23.25	4.50	1.50	-1.002930	-0.592773	0.753906	-88.970001	233.309998	-50.540001	562.00	0.321816	0.133059
82.46	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.25	0.25	0.25	0.25	0.00	0.00	0.00	0.00	-2.524414	0.051758	-0.922363	82.110001	-86.660004	150.220001	16.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	6.50	7.50	0.50	0.75	0.25	20.25	4.00	1.25	-1.166504	-0.749023	0.824219	-85.330002	204.539993	-34.439999	453.00	0.327327	0.128098
82.47	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.50	0.25	0.00	0.50	0.00	0.00	0.00	0.00	-2.672363	0.019531	-1.239258	86.379997	-46.060001	98.980003	20.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	3.50	4.75	0.50	1.00	0.25	17.50	3.75	1.25	-1.192871	-0.727051	0.878418	-97.230003	171.570007	-19.670000	353.00	0.335803	0.110643
82.48	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.50	0.50	0.00	0.50	0.00	0.00	0.00	0.00	-2.739746	0.340332	-1.431641	85.330002	-2.730000	40.320000	23.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	2.25	4.00	0.75	1.25	0.25	14.25	3.00	1.50	-1.170410	-0.586914	0.876465	-98.699997	143.500000	0.560000	291.00	0.334701	0.090387
82.49	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	1.00	0.50	0.25	0.50	0.00	0.00	0.00	0.00	-2.682617	1.274902	-1.642578	81.620003	51.869999	-15.050000	33.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	2.00	3.00	0.75	0.25	0.25	12.25	3.50	1.75	-0.951172	-0.464844	0.629883	-76.370003	116.620003	35.770000	253.00	0.341926	0.093901
82.50	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	1.25	0.75	0.75	0.75	0.00	0.00	0.25	0.00	-2.824219	0.648926	-1.464355	61.389999	60.549999	-36.750000	51.00	0.234357	0.052543	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	1.75	3.00	0.50	0.00	0.50	9.75	3.75	1.75	-0.839844	-0.599609	0.636719	-71.050003	104.440002	52.849998	226.00	0.338205	0.082024
82.51	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	1.50	2.50	1.50	3.00	5.75	0.00	0.75	1.50	-2.584473	-0.885254	10.939453	-459.480011	-122.849998	-227.430008	182.00	0.220025	-0.170756	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	1.00	2.00	0.50	0.00	0.25	7.25	3.75	1.75	-0.792480	-0.644043	0.555664	-76.580002	101.779999	66.010002	178.00	0.341832	0.066295
82.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	1.00	2.50	2.00	4.75	8.00	0.50	0.25	4.25	-1.056641	0.864746	-2.002930	-53.689999	-329.489990	-46.270000	312.00	0.163421	-0.281600	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.75	1.75	0.50	0.00	0.00	5.25	3.75	1.75	-0.674316	-0.544434	0.414062	-84.209999	104.510002	79.309998	147.00	0.346950	0.050670
82.53	0.25	0.00	0.00	0.50	0.00	4.00	0.00	8.00	1.00	2.50	2.75	5.25	9.00	5.50	0.50	5.25	-0.095215	-0.531250	2.059082	-78.400002	-164.009995	-42.910000	497.00	0.135649	-0.246006	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	1.00	1.25	0.75	0.50	0.00	4.00	4.00	1.75	-0.719238	-0.605957	0.510742	-91.070000	108.290001	90.440002	144.00	0.336779	0.025702
